Unnamed: 0,tconst,title,movie_budget,movie_homepage,movie_api_id,movie_origin_country,movie_original_language,movie_original_title,movie_overview,movie_popularity,movie_poster_path_1,movie_release_date,movie_revenue,movie_tagline,movie_vote_average_tmdb,movie_vote_count_tmdb,movie_startYear,movie_runtimeMinutes,movie_genres_y,movie_averageRating_tmdb,movie_numVotes,collection_movie_id,collection_movie_name,genre_id_1,genres_x_1,genre_id_2,genres_x_2,genre_id_3,genres_x_3,genre_id_4,genres_x_4,genre_id_5,genres_x_5,production_logo_path_1,production_companies_name_1,production_companies_1_origin_country,production_1_iso,production_1_countries_code,production_1_countries_name,id_x,key,youtube_url,id_y,keywords,movie_overview_fr,movie_tagline_fr,movie_poster_path_fr,movie_poster_url_fr,trailer_url_fr
317,tt0217505,Gangs of New York,100000000,https://www.miramax.com/movie/gangs-of-new-york/,3131,US,en,Gangs of New York,"In early 1860s New York, Irish immigrant Amsterdam Vallon is released from prison and returns to the Five Points, seeking revenge against his father's killer, William Cutting, a powerful anti-immigrant gang leader. He knows that revenge can only be attained by infiltrating Cutting's inner circle. Vallon's journey becomes a fight for personal survival and to find a place for the Irish people.","6,3581",https://image.tmdb.org/t/p/w600_and_h900_face/lemqKtcCuAano5aqrzxYiKC8kkn.jpg,"2002-12-14 00:00:00,000",193772504,America was born in the streets.,"7,314",6951,2002,167,"Crime,Drama","7,5",496357,,,18, Drama,36.0, History,80.0, Crime,,,,, /m6AHu84oZQxvq7n1rsvMNJIAsMu.png, Miramax, US,iso_3166_1, US, United States of America,3131,4s1vB_oPfpE,https://www.youtube.com/watch?v=4s1vB_oPfpE,3131,"[{'id': 10084, 'name': 'rescue'}, {'id': 2356, 'name': 'immigrant'}, {'id': 3799, 'name': 'ship'}, {'id': 657, 'name': 'fire'}, {'id': 6092, 'name': 'army'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 4931, 'name': 'pig'}, {'id': 3149, 'name': 'gangster'}, {'id': 1857, 'name': 'irish-american'}, {'id': 2987, 'name': 'gang war'}, {'id': 3882, 'name': 'gang of thieves'}, {'id': 4452, 'name': 'butcher'}, {'id': 10726, 'name': 'gang'}, {'id': 207928, 'name': '19th century'}, {'id': 210162, 'name': 'grim'}, {'id': 273293, 'name': '1860s'}, {'id': 287033, 'name': 'american history'}, {'id': 350573, 'name': 'new york city history'}]","En 1846, le quartier de Five Points, un faubourg pauvre de New York, est le théâtre d'une guerre des gangs entre émigrants irlandais d'un côté, les Dead Rabbits menés par Père Vallon, et les Native Americans de l'autre, dirigés par le sanguinaire Bill le Boucher. Ce dernier met rapidement en déroute les Dead Rabbits en assassinant leur chef, et prend par la même occasion le contrôle exclusif des rues de la ""grosse pomme"". Afin de renforcer ses pouvoirs, Bill s'allie avec Boss Tweed, un politicien influent. Seize ans plus tard, le gang des Native Americans règne toujours en maître dans New York. Devenu adulte, Amsterdam Vallon souhaite venger la mort de son père en éliminant Bill. Mais sa rencontre avec Jenny Everdeane, une énigmatique pickpocket dont l'indépendance et la beauté le fascinent, va compliquer les choses...",L’Amérique est née dans la rue.,/UYbOQyJkfHWejmIq0k10hPb7w8.jpg,https://image.tmdb.org/t/p/w500/UYbOQyJkfHWejmIq0k10hPb7w8.jpg,https://www.youtube.com/watch?v=4s1vB_oPfpE
318,tt0217869,Incassable,75000000,,9741,US,en,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.","5,3895",https://image.tmdb.org/t/p/w600_and_h900_face/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,"2000-11-22 00:00:00,000",248118121,Are you ready for the truth?,"7,1",9664,2000,106,"Drama,Mystery,Sci-Fi","7,3",462345,,,53, Thriller,18.0, Drama,9648.0, Mystery,,,,, None, Barry Mendel Productions, US,iso_3166_1, US, United States of America,9741,zFx6w0VFmVg,https://www.youtube.com/watch?v=zFx6w0VFmVg,9741,"[{'id': 276, 'name': 'philadelphia, pennsylvania'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 9715, 'name': 'superhero'}, {'id': 4619, 'name': 'train accident'}, {'id': 8872, 'name': 'invulnerability'}, {'id': 15208, 'name': 'biting'}, {'id': 33637, 'name': 'super power'}, {'id': 162735, 'name': 'disability'}, {'id': 200234, 'name': 'shocking'}, {'id': 200918, 'name': 'angry'}, {'id': 201864, 'name': 'hostile'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 325818, 'name': 'frightened'}]","Unique survivant d'une catastrophe ferroviaire à la périphérie de Philadelphie, David Dunn, un agent de sécurité à la vie des plus banales, s'interroge sur les raisons qui lui ont permis d'échapper à la mort et de sortir de ce cauchemar sans la moindre égratignure. Quelque temps plus tard, Elijah Price, un étrange personnage féru de bandes dessinées, prend contact avec David. Il souffre d'une fragilité du squelette qui l'oblige à rester au lit, le moindre choc pouvant lui causer une fracture. Price soumet à Dunn une théorie pour le moins surprenante. Cet homme aux os de verre serait inextricablement lié à Dunn qui, lui, n'a jamais contracté la moindre maladie de sa vie...",Êtes-vous prêt à entendre la vérité ?,/t2Vvyqs3M7706Da1dUVDwP2bE7d.jpg,https://image.tmdb.org/t/p/w500/t2Vvyqs3M7706Da1dUVDwP2bE7d.jpg,https://www.youtube.com/watch?v=lzP2lYSMcPc
319,tt0230600,Les Autres,17000000,,1933,US,en,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","5,5777",https://image.tmdb.org/t/p/w600_and_h900_face/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,"2001-08-02 00:00:00,000",210002906,Sooner or later they’ll find you.,"7,6",6910,2001,104,"Horror,Mystery,Thriller","7,6",419514,,,27, Horror,9648.0, Mystery,53.0, Thriller,,,,, /6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png, Cruise/Wagner Productions, US,iso_3166_1, ES, Spain,1933,GekkoBitLvM,https://www.youtube.com/watch?v=GekkoBitLvM,1933,"[{'id': 3030, 'name': 'nightmare'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 186, 'name': 'christianity'}, {'id': 1366, 'name': 'shotgun'}, {'id': 964, 'name': 'servant'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2341, 'name': 'nanny'}, {'id': 3358, 'name': 'haunted house'}, {'id': 3036, 'name': 'bible'}, {'id': 5911, 'name': 'channel islands'}, {'id': 12545, 'name': 'mansion'}, {'id': 13065, 'name': 'soldier'}, {'id': 33608, 'name': 'gardener'}, {'id': 166591, 'name': 'photosensitivity'}, {'id': 207883, 'name': '1940s'}, {'id': 210530, 'name': 'spiritism'}, {'id': 267057, 'name': 'jersey island'}, {'id': 325776, 'name': 'baffled'}, {'id': 325839, 'name': 'ominous'}, {'id': 329866, 'name': 'supernatural thriller'}]","En 1945, la Seconde Guerre mondiale est terminée mais le mari de Grace, parti combattre, n'est pas revenu du front. Dans une immense demeure victorienne isolée sur l'île de Jersey, cette jeune femme pieuse élève seule ses deux enfants, Anne et Nicholas, selon les principes stricts de sa religion. Atteints d'un mal étrange, ces derniers ne peuvent être exposés à la lumière du jour. Ils vivent donc reclus dans ce manoir qui doit constamment rester dans l'obscurité. Lorsque trois nouveaux domestiques viennent habiter avec Grace et ses enfants, ils doivent se plier à une règle vitale : aucune porte ne doit être ouverte avant que la précédente n'ait été fermée. Pourtant, quelqu'un va désobéir à cet ordre. Dès lors, Grace, ses enfants et tous ceux qui les entourent devront en subir les conséquences.","Tôt ou tard, ils vous trouveront…",/avGVh36bjnw88tDFV41N6Hodybl.jpg,https://image.tmdb.org/t/p/w500/avGVh36bjnw88tDFV41N6Hodybl.jpg,https://www.youtube.com/watch?v=yA4nUOkO1bg
320,tt0234215,Matrix Reloaded,150000000,https://www.warnerbros.com/movies/matrix-reloaded,604,US,en,The Matrix Reloaded,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.","7,5121",https://image.tmdb.org/t/p/w600_and_h900_face/lF5HiiRmBlL3mc5SnO4QsdmlvOb.jpg,"2003-05-15 00:00:00,000",738599701,Free your mind.,"7,1",11548,2003,138,"Action,Sci-Fi","7,2",660953,2344.0, The Matrix Collection,12, Adventure,28.0, Action,53.0, Thriller,878.0, Science Fiction,,, /at4uYdwAAgNRKhZuuFX8ShKSybw.png, Village Roadshow Pictures, US,iso_3166_1, US, United States of America,604,QDjipqGmRgA,https://www.youtube.com/watch?v=QDjipqGmRgA,604,"[{'id': 3737, 'name': 'dying and death'}, {'id': 2964, 'name': 'future'}, {'id': 10364, 'name': 'mission'}, {'id': 312, 'name': 'man vs machine'}, {'id': 1001, 'name': 'underground world'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 1701, 'name': 'hero'}, {'id': 1566, 'name': 'dreams'}, {'id': 310, 'name': 'artificial intelligence (a.i.)'}, {'id': 6104, 'name': 'computer'}, {'id': 83, 'name': 'saving the world'}, {'id': 2812, 'name': 'computer virus'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 1721, 'name': 'fight'}, {'id': 530, 'name': 'prophecy'}, {'id': 6150, 'name': 'faith'}, {'id': 6256, 'name': 'truth'}, {'id': 2849, 'name': 'key'}, {'id': 4565, 'name': 'dystopia'}, {'id': 2423, 'name': 'simulation'}, {'id': 3217, 'name': 'plato'}, {'id': 3219, 'name': 'precognition'}, {'id': 3221, 'name': 'rave'}, {'id': 9844, 'name': 'car crash'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 219404, 'name': 'action hero'}, {'id': 221385, 'name': 'gnosticism'}, {'id': 231404, 'name': 'oracle'}, {'id': 291153, 'name': 'grand'}, {'id': 324429, 'name': 'romantic'}, {'id': 325791, 'name': 'defiant'}, {'id': 325846, 'name': 'sardonic'}]","Neo apprend à mieux contrôler ses dons naturels, alors même que Sion s'apprête à tomber sous l'assaut de l'Armée des Machines. D'ici quelques heures, 250 000 Sentinelles programmées pour anéantir notre espèce envahiront la dernière enclave humaine de la Terre. Mais Morpheus galvanise les citoyens de Sion en leur rappelant la Parole de l'Oracle : il est encore temps pour l’Élu d'arrêter la guerre contre les Machines. Tous les espoirs se reportent dès lors sur Neo. Au long de sa périlleuse plongée au sein de la Matrix et de sa propre destinée, ce dernier sera confronté à une résistance croissante, une vérité encore plus aveuglante, un choix encore plus douloureux que tout ce qu'il avait jamais imaginé.",Libère ton esprit.,/csKNmbZuo8aqPF6hejO3rmaFEqx.jpg,https://image.tmdb.org/t/p/w500/csKNmbZuo8aqPF6hejO3rmaFEqx.jpg,https://www.youtube.com/watch?v=0ha2XYVC7_s
321,tt0237534,Le Pacte des loups,29000000,http://www.brotherhoodofthewolf.com/,6312,FR,fr,Le Pacte des loups,"In 18th century France, the Chevalier de Fronsac and his Native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.","6,0901",https://image.tmdb.org/t/p/w600_and_h900_face/Ahd4F7azhjsxgXYjVyFmVzJu9LB.jpg,"2001-01-31 00:00:00,000",70800000,The year is 1766... The hunt for a killer has begun.,"6,7",1655,2001,142,"Action,Adventure,Drama",7,75575,,,12, Adventure,27.0, Horror,28.0, Action,36.0, History,,, /kZ99mxyNvNgyAFjm7rcl9vfYmU8.png, Davis Films, FR,iso_3166_1, FR, France,6312,xGINKIKO0nc,https://www.youtube.com/watch?v=xGINKIKO0nc,6312,"[{'id': 779, 'name': 'martial arts'}, {'id': 570, 'name': 'rape'}, {'id': 254, 'name': 'france'}, {'id': 1994, 'name': 'wolf'}, {'id': 5340, 'name': 'investigation'}, {'id': 5160, 'name': 'animal attack'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 12564, 'name': 'werewolf'}, {'id': 13031, 'name': 'creature'}, {'id': 160279, 'name': '18th century'}, {'id': 161271, 'name': 'beast'}]","Délégué par le roi Louis XV, le chevalier Grégoire de Fronsac, accompagné de son vieil ami Mani, un Indien de la tribu des Mohawk, arrive dans le pays du Gévaudan afin d'élucider le mystère de la Bête, qui saigne les campagnes locales depuis plus d'un an. Les premières investigations du chevalier ne tardent pas à mettre au jour des éléments troublants.",C'est en l'an 1764 que la Bête apparut sur nos terres et les fit siennes.,/ezMP3k0nZw1kg1tMar7MBehY6XN.jpg,https://image.tmdb.org/t/p/w500/ezMP3k0nZw1kg1tMar7MBehY6XN.jpg,https://www.youtube.com/watch?v=cmMfnFPMGH8
322,tt0240772,Ocean's eleven - Faites vos jeux!,85000000,http://www.warnerbros.co.uk/movies/oceans-eleven,161,US,en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.","10,3437",https://image.tmdb.org/t/p/w600_and_h900_face/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,"2001-12-07 00:00:00,000",450717150,Are you in or out?,"7,5",12159,2001,116,"Crime,Thriller","7,7",660068,304.0," name: ""Oceans Collection""",53, Thriller,80.0, Crime,,,,,,, /ingPVoHnINIrFR7WHmYux1f5pES.png, Warner Bros. Pictures, US,iso_3166_1, US, United States of America,161,3Iq5Bf9Cm8g,https://www.youtube.com/watch?v=3Iq5Bf9Cm8g,161,"[{'id': 585, 'name': 'casino'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 10051, 'name': 'heist'}, {'id': 10453, 'name': 'con artist'}, {'id': 9714, 'name': 'remake'}, {'id': 9728, 'name': 'caper'}, {'id': 14570, 'name': 'las vegas'}, {'id': 15051, 'name': 'inside man'}, {'id': 41180, 'name': 'security guard'}, {'id': 155816, 'name': 'ex-wife'}, {'id': 156121, 'name': 'ex-con'}, {'id': 159355, 'name': 'card dealer'}, {'id': 159358, 'name': 'explosives expert'}, {'id': 159894, 'name': 'security system'}, {'id': 174511, 'name': 'casino owner'}, {'id': 191604, 'name': 'professional thief'}, {'id': 217041, 'name': 'fight night'}, {'id': 251794, 'name': 'master plan'}, {'id': 303918, 'name': 'computer hacker'}, {'id': 305800, 'name': 'distractions'}, {'id': 332430, 'name': 'museum curator'}, {'id': 352205, 'name': 'casino vault'}, {'id': 352305, 'name': 'contortionist'}]","A peine sorti de prison, Danny Ocean n'a qu'une idée en tête : organiser le casse du siècle en cambriolant les trois plus grands casinos de Las Vegas. Pour cela il réunit une équipe de malfrats spécialistes dans des domaines aussi variés que les explosifs, l'informatique, le bluff...",Faites vos jeux !,/sLiFrrQn2iqfn3gYciJF1yqJCOU.jpg,https://image.tmdb.org/t/p/w500/sLiFrrQn2iqfn3gYciJF1yqJCOU.jpg,https://www.youtube.com/watch?v=tW_PZKjKLR4
323,tt0241527,Harry Potter à l'école des sorciers,125000000,https://www.warnerbros.com/movies/harry-potter-and-sorcerers-stone,671,GB,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.","27,9458",https://image.tmdb.org/t/p/w600_and_h900_face/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,"2001-11-16 00:00:00,000",976475550,Let the magic begin.,"7,9",28832,2001,152,"Adventure,Family,Fantasy","7,7",925121,1241.0, Harry Potter Collection,12, Adventure,14.0, Fantasy,,,,,,, /ingPVoHnINIrFR7WHmYux1f5pES.png, Warner Bros. Pictures, US,iso_3166_1, GB, United Kingdom,671,HnqbOKakYGo,https://www.youtube.com/watch?v=HnqbOKakYGo,671,"[{'id': 616, 'name': 'witch'}, {'id': 2921, 'name': 'school friend'}, {'id': 6054, 'name': 'friendship'}, {'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2343, 'name': 'magic'}, {'id': 6271, 'name': 'boarding school'}, {'id': 3230, 'name': 'male friendship'}, {'id': 3650, 'name': 'child hero'}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 4238, 'name': 'chosen one'}, {'id': 6733, 'name': 'bullying'}, {'id': 10873, 'name': 'school'}, {'id': 162846, 'name': 'ghost'}, {'id': 164246, 'name': 'nostalgic'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 177912, 'name': 'wizard'}, {'id': 198168, 'name': 'pre-teen'}, {'id': 210246, 'name': ""children's adventure""}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 248927, 'name': 'found family'}, {'id': 272301, 'name': 'owl'}, {'id': 324016, 'name': 'male female friendship'}, {'id': 336530, 'name': 'teen fantasy'}]","Orphelin, le jeune Harry Potter peut enfin quitter ses tyranniques oncle et tante Dursley lorsqu'un curieux messager lui révèle qu'il est un sorcier. À 11 ans, Harry va enfin pouvoir intégrer la légendaire école de sorcellerie de Poudlard, y trouver une famille digne de ce nom et des amis, développer ses dons, et préparer son glorieux avenir.",Un voyage au‐delà de votre imagination.,/fbxQ44VRdM2PVzHSNajUseUteem.jpg,https://image.tmdb.org/t/p/w500/fbxQ44VRdM2PVzHSNajUseUteem.jpg,https://www.youtube.com/watch?v=UMs6IqPievo
324,tt0245844,La vengeance de Monte Cristo,35000000,,11362,US,en,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","7,5367",https://image.tmdb.org/t/p/w600_and_h900_face/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,"2002-01-23 00:00:00,000",75395048,Prepare for adventure. Count on revenge.,"7,7",1929,2002,131,"Action,Adventure,Drama","7,7",157173,,,12, Adventure,18.0, Drama,36.0, History,28.0, Action,53.0, Thriller, /geK5QOBsXIPGHutKwXtYjMUyYSG.png, Touchstone Pictures, US,iso_3166_1, IE, Ireland,11362,TsQnK5_5VSk,https://www.youtube.com/watch?v=TsQnK5_5VSk,11362,"[{'id': 1454, 'name': 'treasure'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 916, 'name': 'marseille, france'}, {'id': 1808, 'name': 'female lover'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 4381, 'name': 'napoleon bonaparte'}, {'id': 9777, 'name': 'prison escape'}, {'id': 9725, 'name': 'sword fight'}, {'id': 13006, 'name': 'torture'}, {'id': 15060, 'name': 'period drama'}, {'id': 15126, 'name': 'historical'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 171854, 'name': 'betrayal by friend'}, {'id': 207928, 'name': '19th century'}, {'id': 325775, 'name': 'awestruck'}]","Edmond Dantes, jeune marin, est trahi par ses amis et est emprisonné au Chateau d'If. Après plusieures années, il s'évade et recupère un fabuleux trésor qui lui a été révélé par un co-détenu en prison. Il devient alors le mystérieux et très riche Comte de Monte Cristo. Sa vengeance est en marche.",Préparez-vous à l'aventure. Comptez sur sa vengeance.,/pSD9kotNCVCo17OhIRmZXfQ6hB6.jpg,https://image.tmdb.org/t/p/w500/pSD9kotNCVCo17OhIRmZXfQ6hB6.jpg,https://www.youtube.com/watch?v=TsQnK5_5VSk
325,tt0246578,Donnie Darko,4500000,https://web.archive.org/web/20170416075239/http://archive.hi-res.net/donniedarko/,141,US,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.","6,5538",https://image.tmdb.org/t/p/w600_and_h900_face/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,"2001-01-19 00:00:00,000",7500000,"28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.","7,8",13012,2001,113,"Drama,Mystery,Sci-Fi",8,896745,178106.0, Darko Collection,14, Fantasy,18.0, Drama,9648.0, Mystery,,,,, None, Flower Films, US,iso_3166_1, US, United States of America,141,yauNBMIGKFs,https://www.youtube.com/watch?v=yauNBMIGKFs,141,"[{'id': 6270, 'name': 'high school'}, {'id': 3800, 'name': 'airplane'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2946, 'name': 'presidential election'}, {'id': 2726, 'name': 'therapist'}, {'id': 7358, 'name': 'school performance'}, {'id': 3335, 'name': 'halloween'}, {'id': 4379, 'name': 'time travel'}, {'id': 2016, 'name': 'vandalism'}, {'id': 9887, 'name': 'surrealism'}, {'id': 6203, 'name': 'loss'}, {'id': 7942, 'name': 'imaginary friend'}, {'id': 10532, 'name': 'suburbia'}, {'id': 11363, 'name': 'arson'}, {'id': 10629, 'name': 'vision'}, {'id': 10873, 'name': 'school'}, {'id': 41329, 'name': 'mental illness'}, {'id': 160977, 'name': 'virginia'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 208289, 'name': '1980s'}, {'id': 243230, 'name': 'parallel universe'}, {'id': 325787, 'name': 'complicated'}]","Donnie Darko n'est pas un adolescent comme les autres. Intelligent mais perturbé, il a pour ami imaginaire Frank, un lapin géant au visage effrayant. Lorsque, par miracle, Donnie échappe à la mort, Frank lui annonce que la fin du monde est proche et qu'il doit accomplir sa destinée... Rapidement, la petite ville tranquille va devenir le théâtre d'événements inquiétants qui cachent d'inavouables secrets. Rien n'est dû au hasard, seul Donnie peut agir, mais vite... car Frank le lui a dit...","Il reste 28 jours, 6 heures, 42 minutes et 12 secondes avant la fin du monde",/z3gIuT4e4tjCKYEYJChcBI44U21.jpg,https://image.tmdb.org/t/p/w500/z3gIuT4e4tjCKYEYJChcBI44U21.jpg,https://www.youtube.com/watch?v=ZPPHqG1bd3k
326,tt0247199,Danny Balint,1500000,,4012,US,en,The Believer,"A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.","7,7383",https://image.tmdb.org/t/p/w600_and_h900_face/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg,"2001-08-23 00:00:00,000",1309316,He's a jew. He’s a Neo-Nazi. With one true enemy… Himself!,"6,9",649,2001,98,Drama,"7,1",43012,,,18, Drama,,,,,,,,, None, Seven Arts Pictures, US,iso_3166_1, US, United States of America,4012,Zb--eD_XeBY,https://www.youtube.com/watch?v=Zb--eD_XeBY,4012,"[{'id': 242, 'name': 'new york city'}, {'id': 379, 'name': 'skinhead'}, {'id': 258, 'name': 'bomb'}, {'id': 6259, 'name': 'psychopath'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2315, 'name': 'jewish life'}, {'id': 3902, 'name': 'synagogue'}, {'id': 2016, 'name': 'vandalism'}, {'id': 11704, 'name': 'judaism'}, {'id': 10144, 'name': 'antisemitism'}, {'id': 12193, 'name': 'reporter'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 158449, 'name': 'hatred'}, {'id': 190388, 'name': 'self-loathing'}, {'id': 191726, 'name': 'nazism'}]","Danny Balint, un skinhead new-yorkais de 22 ans violemment antisémite, s'en prend régulièrement aux Juifs. Orateur admiré dans un groupuscule d'extrême-droite, il se voit confier la mission de collecter des fonds pour ce mouvement néo-nazi en quête de respectabilité. Mais Danny Balint est lui-même juif et donc contraint de cacher sa véritable identité. Jusqu'au jour où un journaliste met la lumière sur cette insupportable dualité et menace de la rendre publique. Danny Balint vit alors de plus en plus mal ses contradictions et s'engage encore plus radicalement dans des actions antisémites. Mais ses racines, son enfance et sa religion vont inexorablement le rattraper.",,/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg,https://image.tmdb.org/t/p/w500/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg,https://www.youtube.com/watch?v=Zb--eD_XeBY
